COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,SITUACAO,NOM_TIPO_SEGLOGR,NOM_TITULO_SEGLOGR,NOM_SEGLOGR,NUM_ENDERECO,DSC_MODIFICADOR,NOM_COMP_ELEM1,VAL_COMP_ELEM1,NOM_COMP_ELEM2,VAL_COMP_ELEM2,NOM_COMP_ELEM3,VAL_COMP_ELEM3,NOM_COMP_ELEM4,VAL_COMP_ELEM4,NOM_COMP_ELEM5,VAL_COMP_ELEM5,LATITUDE,LONGITUDE,ALTITUDE,DSC_LOCALIDADE,COD_ESPECIE,CEP
31,9006,5,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.148033305555554,-44.106369972222225,764.0,CORREGO DO FEIJAO,3,35460000
31,9006,5,0,2,ESTRADA,,CORREGO DO FEIJAO A RECANTO DA NEBLINA,,SN,,,,,,,,,,,-20.129349972222222,-44.092575000000004,,CORREGO DO FEIJAO,3,35460000
31,9006,5,0,2,RUA,,TRES,175.0,,,,,,,,,,,,-20.13295666666667,-44.108809972222225,,SAMAMBAIA,3,35460000
31,9006,5,0,2,RUA,,TRES,180.0,,,,,,,,,,,,-20.132255,-44.107644972222225,,CORREGO DO FEIJAO,3,35460000
31,9006,5,0,2,ESTRADA,,SERRADAO,,SN,,,,,,,,,,,-20.132908333333333,-44.137105,,TEJUCO,3,35460000
31,9006,5,0,2,RUA,,ENGENHO,,SN,,,,,,,,,,,-20.112771666666667,-44.06297166666666,,CASA BRANCA,3,35460000
31,9006,5,0,2,ESTRADA,,ALBERTO FLORES CORREGO DO FEIJ,,SN,,,,,,,,,,,-20.155806638888887,-44.126913333333334,,CORREGO DO FEIJAO,3,35460000
31,9006,5,0,2,ESTRADA,,ALBERTO FLORES CORREGO DO FEIJ,,SN,,,,,,,,,,,-20.158176666666666,-44.14498,803.0,ALBERTO FLORES,3,35460000
31,9006,5,0,2,ESTRADA,,ALBERTO FLORES MELO FRANCO,,SN,,,,,,,,,,,-20.17346163888889,-44.14101333333333,808.0,ALBERTO FLORES,3,35460000
31,9006,5,0,2,ESTRADA,,ALBERTO FLORES MELO FRANCO,,SN,,,,,,,,,,,-20.188301638888888,-44.120715,754.0,MELO FRANCO,3,35460000
31,9006,5,0,2,ESTRADA,,ALBERTO FLORES MELO FRANCO,,SN,,,,,,,,,,,-20.173023333333333,-44.12287,786.0,MELO FRANCO,3,35460000
31,9006,5,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.171386666666667,-44.15611830555555,759.0,ALBERTO FLORES,3,35460000
31,9006,5,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.173098305555555,-44.15597997222222,776.0,ALBERTO FLORES,3,35460000
31,9006,5,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.16219163888889,-44.152209972222224,752.0,ALBERTO FLORES,3,35460000
31,9006,5,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.16819330555556,-44.139496638888886,,ALBERTO FLORES,3,35460000
31,9006,5,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.176388333333335,-44.10833,764.0,ARANHA,3,35460000
31,9006,5,0,2,RUA,,UM,1.0,,,,,,,,,,,,-20.18982663888889,-44.12368663888889,755.0,MELO FRANCO,3,35460000
31,9006,5,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.150888305555554,-44.104645,,CORREGO DO FEIJAO,3,35460000
31,9006,5,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.151014999999997,-44.10106666666667,774.0,CORREGO DO FEIJAO,3,35460000
31,9006,5,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.15265497222222,-44.10151833333334,796.0,CORREGO DO FEIJAO,3,35460000
31,9006,5,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.150443305555555,-44.10564333333333,765.0,CORREGO DO FEIJAO,3,35460000
31,9006,5,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.171283333333335,-44.088258305555556,797.0,ARANHA,3,35460000
31,9006,5,0,2,ESTRADA,,TREVO ALBERTO FLORES A CORREGO DO FEIJAO,,SN,,,,,,,,,,,-20.149468305555555,-44.13939333333333,848.0,ALBERTO FLORES,3,35460000
31,9006,5,0,2,ESTRADA,,MORRO GRANDE,,SN,,,,,,,,,,,-20.16136333333333,-44.13355166666667,,ALBERTO FLORES,3,35460000
31,9006,5,0,2,RODOVIA,,MG 40,523.0,B,,,,,,,,,,,-20.113256638888892,-44.199288305555555,,BRUMADINHO,3,35460000
31,9006,5,0,2,RODOVIA,,MG 40,523.0,A,,,,,,,,,,,-20.113298333333336,-44.199468305555556,,BRUMADINHO,3,35460000
31,9006,5,0,2,RODOVIA,,MG 40,,SN,,,,,,,,,,,-20.11325,-44.195899999999995,,BRUMADINHO,3,35460000
31,9006,5,0,2,RODOVIA,,MG 40,47.0,KM,,,,,,,,,,,-20.114720000000002,-44.205224972222226,734.0,BRUMADINHO,3,35460000
31,9006,5,0,2,RODOVIA,,MG 40,48.0,KM,,,,,,,,,,,-20.122148305555555,-44.20349163888889,746.0,BRUMADINHO,3,35460000
31,9006,5,0,2,RUA,,DOIS,222.0,,,,,,,,,,,,-20.114806666666667,-44.18658330555555,822.0,MONTE CRISTO,3,35460000
31,9006,5,0,2,RUA,,DO TEJUCO,,SN,,,,,,,,,,,-20.114793333333335,-44.15587997222222,,TEJUCO,3,35460000
31,9006,5,0,2,ESTRADA,,SERRADAO,,SN,,,,,,,,,,,-20.13222,-44.14189830555556,,TEJUCO,3,35460000
31,9006,5,0,2,ESTRADA,,SERRADAO,,SN,,,,,,,,,,,-20.12235163888889,-44.14603997222222,,TEJUCO,3,35460000
31,9006,5,0,2,RUA,,UM,,SN,,,,,,,,,,,-20.106385000000003,-44.18275663888889,871.0,MONTE CRISTO,3,35460000
31,9006,5,0,2,RUA,,DO CANTO,,SN,,,,,,,,,,,-20.154241666666664,-44.21916166666667,751.0,BRUMADINHO,3,35460000
31,9006,10,0,1,RUA,,JR,,SN,,,,,,,,,,,-20.24247163888889,-44.00441663888889,922.0,SUZANA,3,35460000
31,9006,10,0,1,RUA,,EXPEDITO AUGUSTO,,SN,,,,,,,,,,,-20.251476666666665,-44.01278333333333,911.0,BARREIRO,3,35460000
31,9006,10,0,1,RUA,,EXPEDITO AUGUSTO,,SN,,,,,,,,,,,-20.249839972222222,-44.015185,905.0,BARREIRO,3,35460000
31,9006,10,0,1,RUA,,EXPEDITO AUGUSTO,,SN,,,,,,,,,,,-20.250143333333334,-44.00965330555555,895.0,BARREIRO,3,35460000
31,9006,10,0,1,RUA,,EXPEDITO AUGUSTO,,SN,,,,,,,,,,,-20.251896666666667,-44.011403305555554,917.0,BARREIRO,3,35460000
31,9006,10,0,1,RUA,,PARA SUZANA,,SN,,,,,,,,,,,-20.250825,-44.00323163888889,922.0,BARREIRO,3,35460000
31,9006,10,0,1,RUA,,PARA SUZANA,165.0,,,,,,,,,,,,-20.236143333333334,-44.007415,886.0,SAMAMBAIA,3,35460000
31,9006,10,0,1,ESTRADA,,MINICIPAL,,SN,,,,,,,,,,,-20.193318305555557,-44.121465,752.0,MELO FRANCO,3,35460000
31,9006,10,0,1,ESTRADA,,CAMINHO DA TOCA,,SN,,,,,,,,,,,-20.20256997222222,-44.120506666666664,750.0,MELO FRANCO,3,35460000
31,9006,10,0,1,ESTRADA,,CAMINHO DA TOCA,12.0,,,,,,,,,,,,-20.203298305555556,-44.11976833333333,744.0,MELO FRANCO,3,35460000
31,9006,10,0,1,ESTRADA,,CAMINHO DA TOCA,,SN,,,,,,,,,,,-20.205781638888887,-44.11631166666667,752.0,MELO FRANCO,3,35460000
31,9006,10,0,1,ESTRADA,,CAMINHO DA TOCA,,SN,,,,,,,,,,,-20.206084999999998,-44.113841666666666,757.0,MELO FRANCO,3,35460000
31,9006,10,0,1,ESTRADA,,CAMINHO DA TOCA,721.0,,,,,,,,,,,,-20.197233333333333,-44.12206997222222,765.0,MELO FRANCO,3,35460000
31,9006,10,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.18058166666667,-44.11574663888889,760.0,MELO FRANCO,3,35460000
31,9006,10,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.179878333333335,-44.10961,797.0,MELO FRANCO,3,35460000
31,9006,10,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.17914163888889,-44.104998305555554,783.0,ARANHA,3,35460000
31,9006,10,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.188949972222222,-44.11576,757.0,MELO FRANCO,3,35460000
31,9006,10,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.18882,-44.1165,748.0,MELO FRANCO,3,35460000
31,9006,10,0,2,ESTRADA,,BRUMADINHO MELO FRANCO,,SN,,,,,,,,,,,-20.19768997222222,-44.115034972222226,777.0,MELO FRANCO,3,35460000
31,9006,10,0,2,ESTRADA,,DO CRUZEIRO,,SN,,,,,,,,,,,-20.21012163888889,-44.11201166666667,773.0,LAGOA GRANDE,3,35460000
31,9006,10,0,2,ESTRADA,,DO CRUZEIRO,,SN,,,,,,,,,,,-20.206508333333332,-44.111003305555556,749.0,MELO FRANCO,3,35460000
31,9006,10,0,2,ESTRADA,,DO CRUZEIRO,,SN,,,,,,,,,,,-20.206458333333334,-44.11108497222222,756.0,MELO FRANCO,3,35460000
31,9006,10,0,2,RUA,,DAS PEDRAS,,SN,,,,,,,,,,,-20.206478333333333,-44.08441166666667,851.0,ARANHA,3,35460000
31,9006,10,0,2,RUA,,PRINCIPAL,,SN,,,,,,,,,,,-20.213493333333332,-44.10331166666667,761.0,LAGOA GRANDE,3,35460000
31,9006,10,0,2,RUA,,PRINCIPAL,,SN,,,,,,,,,,,-20.219306638888888,-44.10525663888889,776.0,LAGOA GRANDE,3,35460000
31,9006,10,0,2,CAMINHO,,RUA DAS PEDRAS - SITIO BONANZA,,SN,,,,,,,,,,,-20.203501638888888,-44.07404163888889,871.0,ARANHAS,3,35460000
31,9006,10,0,2,RUA,,JESUINA,,SN,,,,,,,,,,,-20.200363305555555,-44.088726666666666,831.0,ARANHA,3,35460000
31,9006,10,0,2,ESTRADA,DONA,ALZIRA MAIA,,SN,,,,,,,,,,,-20.18156663888889,-44.08917163888889,774.0,ARANHA,3,35460000
31,9006,10,0,2,RUA,,A,,SN,,,,,,,,,,,-20.176309972222224,-44.103319972222224,770.0,ARANHA,3,35460000
31,9006,20,0,2,RODOVIA,,PIEDADE A 040,3.0,KM,,,,,,,,,,,-20.170728305555556,-43.997186666666664,1060.0,PIEDADE DO PARAOPEBA,3,35460000
31,9006,10,0,2,ESTRADA,,ARANHA PARA CORREGO DE ALMAS,,SN,,,,,,,,,,,-20.207446666666666,-44.06112497222222,879.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,ARANHA PARA CORREGO DE ALMAS,,SN,,,,,,,,,,,-20.206579972222222,-44.05713163888888,881.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,CORREGO DE ALMAS PARA MARQUES,,SN,,,,,,,,,,,-20.20515333333333,-44.035558333333334,937.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,CORREGO DE ALMAS PARA MARQUES,,SN,,,,,,,,,,,-20.214461666666665,-44.05374663888889,904.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,GROTAO,,SN,,,,,,,,,,,-20.212456666666665,-44.071803333333335,875.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,MARINHOS PARA ARANHA,,SN,,,,,,,,,,,-20.236203305555556,-44.07652166666667,815.0,CORONEL EURICO,3,35460000
31,9006,10,0,2,ESTRADA,,MARINHOS PARA ARANHA,,SN,,,,,,,,,,,-20.24059666666667,-44.07449166666667,794.0,CORONEL EURICO,3,35460000
31,9006,10,0,2,ESTRADA,,MARINHOS PARA ARANHA,2.0,,,,,,,,,,,,-20.228841666666664,-44.087113305555555,825.0,MARINHO VELHO,3,35460000
31,9006,10,0,2,ESTRADA,,MARINHOS PARA ARANHA,,SN,,,,,,,,,,,-20.237976638888888,-44.07832830555556,827.0,RIBEIRAO,3,35460000
31,9006,10,0,2,ESTRADA,,MARINHOS PARA ARANHA,,SN,,,,,,,,,,,-20.229396638888886,-44.09412663888889,783.0,CORONEL EURICO,3,35460000
31,9006,10,0,2,ESTRADA,,MUSSUNGO,,SN,,,,,,,,,,,-20.22201497222222,-44.080175000000004,817.0,CORONEL EURICO,3,35460000
31,9006,10,0,2,ESTRADA,CORONEL,EURICO PARA PARADA DA DONA,18.0,,,,,,,,,,,,-20.219841666666664,-44.096806666666666,778.0,CORONEL EURICO,3,35460000
31,9006,10,0,2,ESTRADA,,ILDEFONSO ROSA AMORIM,,SN,,,,,,,,,,,-20.225565,-44.03371833333333,960.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,ILDEFONSO ROSA AMORIM,,SN,,,,,,,,,,,-20.220713305555552,-44.03713333333333,928.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,ILDEFONSO ROSA AMORIM,,SN,,,,,,,,,,,-20.22585663888889,-44.037256638888884,968.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,ILDEFONSO ROSA AMORIM,,SN,,,,,,,,,,,-20.217526638888888,-44.02811163888889,948.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,ILDEFONSO ROSA AMORIM,,SN,,,,,,,,,,,-20.215921666666667,-44.04318,918.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,ILDEFONSO ROSA AMORIM,,SN,,,,,,,,,,,-20.217976666666665,-44.039941666666664,925.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,MANUEL ROSA DE AMORIM,,SN,,,,,,,,,,,-20.233531666666668,-44.020379999999996,890.0,SAMAMBAIA,3,35460000
31,9006,10,0,2,ESTRADA,,ANTONIO AMORIM,,SN,,,,,,,,,,,-20.209836638888888,-44.05454833333333,922.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,ANTONIO AMORIM,,SN,,,,,,,,,,,-20.210854972222222,-44.05038,893.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,ESTRADA,,MANUEL DELFINO AMORIM,,SN,,,,,,,,,,,-20.20441,-44.04091663888889,911.0,CORREGO DE ALMAS,3,35460000
31,9006,10,0,2,RUA,,RIBEIRAO 1,98.0,,,,,,,,,,,,-20.244959972222222,-44.06329833333333,847.0,RIBEIRAO,3,35460000
31,9006,20,0,2,ESTRADA,,MARQUES ARANHA,,SN,,,,,,,,,,,-20.187996666666667,-44.068741638888895,815.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,MARQUES A PALHANO,,SN,,,,,,,,,,,-20.191913333333332,-44.04310663888889,819.0,PALHANO,3,35460000
31,9006,20,0,2,ESTRADA,,MARQUES A PALHANO,302.0,,,,,,,,,,,,-20.188315,-44.048825,796.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,MARQUES A PALHANO,,SN,,,,,,,,,,,-20.190693333333332,-44.04047163888889,830.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,MARQUES A PALHANO,,SN,,,,,,,,,,,-20.18588666666667,-44.03481333333333,831.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,MORRO GRANDE,,SN,,,,,,,,,,,-20.189184972222222,-44.05660997222222,806.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,MORRO GRANDE,,SN,,,,,,,,,,,-20.18906663888889,-44.056329999999996,804.0,MARQUES,3,35460000
31,9006,10,0,2,ESTRADA,,TRES BARRAS PARA SAMAMBAIA,,SN,,,,,,,,,,,-20.2488,-44.04338833333333,828.0,SAMAMBAIA,3,35460000
31,9006,10,0,2,ESTRADA,,TRES BARRAS PARA SAMAMBAIA,,SN,,,,,,,,,,,-20.24611666666667,-44.05188333333333,824.0,RIBEIRAO,3,35460000
31,9006,10,0,2,RUA,,HUM,,SN,,,,,,,,,,,-20.24208163888889,-44.017331666666664,862.0,SAMAMBAIA,3,35460000
31,9006,10,0,2,RUA,,HUM,275.0,,,,,,,,,,,,-20.24302163888889,-44.015103333333336,861.0,SAMAMBAIA,3,35460000
31,9006,10,0,2,RUA,,HUM,,SN,,,,,,,,,,,-20.235883333333334,-44.01709833333333,865.0,SAMAMBAIA,3,35460000
31,9006,10,0,2,RUA,,HUM,,SN,,,,,,,,,,,-20.23313,-44.008008305555556,880.0,SAMAMBAIA,3,35460000
31,9006,10,0,2,ESTRADA,,SAMAMBAIA,,SN,,,,,,,,,,,-20.227456666666665,-44.017453333333336,882.0,SAMAMBAIA,3,35460000
31,9006,10,0,2,ESTRADA,,MANUEL ROSA AMORIM,,SN,,,,,,,,,,,-20.218826666666665,-44.023336638888885,974.0,ESTIVA,3,35460000
31,9006,20,0,2,AVENIDA,,NOSSA SENHORA DA CONCEICAO,560.0,,,,,,,,,,,,-20.192768305555557,-44.023496638888886,829.0,PALHANO,3,35460000
31,9006,20,0,2,FAZENDA,,TUMBA,,SN,,,,,,,,,,,-20.206408305555556,-44.03143997222222,956.0,CORREGO DE ALMAS,3,35460000
31,9006,20,0,2,RUA,,ESTRADA PARA CANDEIAS,,SN,,,,,,,,,,,-20.206889999999998,-44.02218497222222,874.0,CANDEIAS,3,35460000
31,9006,20,0,2,RUA,,ESTRADA RANCHO DO PEIXE,,SN,,,,,,,,,,,-20.201463333333333,-44.02341333333333,857.0,PALHANO,3,35460000
31,9006,20,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.202773333333333,-44.028378305555556,876.0,PALHANO,3,35460000
31,9006,20,0,2,ESTRADA,,SEM DENOMINACAO,28.0,,,,,,,,,,,,-20.203313333333334,-44.026073305555556,871.0,PALHANO,3,35460000
31,9006,20,0,2,ESTRADA,,CACHOEIRA DA BOA VISTA,,SN,,,,,,,,,,,-20.183695,-44.06198833333333,780.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,ARANHA A MARQUES,,SN,,,,,,,,,,,-20.184019972222224,-44.07607497222222,798.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,MAURILIO PARREIRA MAIA,,SN,,,,,,,,,,,-20.178823305555557,-44.08154666666667,776.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,MAURILIO PARREIRA MAIA,,SN,,,,,,,,,,,-20.170405000000002,-44.078834972222225,,ARANHA,3,35460000
31,9006,20,0,2,ESTRADA,,CASA BRANCA A CORREGO DE AREIA,,SN,,,,,,,,,,,-20.122319972222222,-44.055006666666664,,CASA BRANCA,3,35460000
31,9006,20,0,2,ESTRADA,,CASA BRANCA A CORREGO DE AREIA,,SN,,,,,,,,,,,-20.124849972222222,-44.05752666666666,,CORREGO DE AREIAS,3,35460000
31,9006,20,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.145578333333333,-44.08726663888889,,CORREGO DO FEIJAO,3,35460000
31,9006,20,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.16802163888889,-44.06068666666666,806.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.173088333333336,-44.061371638888886,825.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,SEM DENOMINACAO,,SN,,,,,,,,,,,-20.14472,-44.07492497222223,,CASA BRANCA,3,35460000
31,9006,20,0,2,ESTRADA,,MARQUES A PIEDADE,,SN,,,,,,,,,,,-20.170530000000003,-44.043211666666664,,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,MARQUES A PIEDADE,,SN,,,,,,,,,,,-20.166328333333333,-44.035061666666664,,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,MARQUES A PIEDADE,,SN,,,,,,,,,,,-20.181439972222222,-44.049056666666665,796.0,PIEDADE DO PARAOPEBA,3,35460000
31,9006,20,0,2,ESTRADA,,MARQUES A PIEDADE,16.0,SUS,,,,,,,,,,,-20.183878333333332,-44.06004497222222,796.0,MARQUES,3,35460000
31,9006,20,0,2,ESTRADA,,PIEDADE PARAOPEBA A CASA BRANCA,135.0,,,,,,,,,,,,-20.159614972222222,-44.030143305555555,,PIEDADE DO PARAOPEBA,3,35460000
31,9006,15,0,2,RUA,,4,,SN,,,,,,,,,,,-20.206878305555556,-44.24885830555556,845.0,MATO DENTRO,3,35460000
31,9006,15,0,2,RUA,,4,,SN,,,,,,,,,,,-20.20585663888889,-44.24187166666667,816.0,BRUMADINHO,3,35460000
31,9006,15,0,2,RUA,,4,,SN,,,,,,,,,,,-20.20675163888889,-44.24320497222222,830.0,BRUMADINHO,3,35460000
31,9006,15,0,2,RUA,,4,,SN,,,,,,,,,,,-20.205565,-44.24625830555556,830.0,MATO DENTRO,3,35460000
31,9006,15,0,2,RUA,,4,,SN,,,,,,,,,,,-20.200248305555554,-44.24120333333333,878.0,MATO DENTRO,3,35460000
31,9006,15,0,2,RUA,,UM,,SN,,,,,,,,,,,-20.207198305555554,-44.23943997222222,810.0,MATO DENTRO,3,35460000
31,9006,15,0,2,RUA,,UM,,SN,,,,,,,,,,,-20.214843333333334,-44.241926666666664,804.0,MATO DENTRO,3,35460000
31,9006,15,0,2,RUA,,UM,20.0,,,,,,,,,,,,-20.210173333333334,-44.23713163888889,821.0,MATO DENTRO,3,35460000
31,9006,15,0,2,RUA,,UM,,SN,,,,,,,,,,,-20.20807,-44.23986997222222,806.0,BRUMADINHO,3,35460000
31,9006,15,0,2,RUA,,UM,,SN,,,,,,,,,,,-20.21162497222222,-44.23990663888889,803.0,MATO DENTRO,3,35460000
31,9006,15,0,2,RUA,,UM,,SN,,,,,,,,,,,-20.207748305555555,-44.238734972222225,806.0,MATO DENTRO,3,35460000
31,9006,15,0,2,ESTRADA,,PARA RIO MANSO,,SN,,,,,,,,,,,-20.230379999999997,-44.237696666666665,874.0,AGUAS CLARAS,3,35460000
31,9006,15,0,2,ESTRADA,,PARA RIO MANSO,,SN,,,,,,,,,,,-20.253391666666666,-44.24862663888889,875.0,REGIAO DE INGA,3,35460000
31,9006,15,0,2,RODOVIA,,FERNAO DIAS,,SN,SEDE,,,,,,,,,,-20.14606,-44.311249999999994,1019.0,BRUMADINHO,3,35460000
31,9006,15,0,2,RODOVIA,,FERNAO DIAS,,SN,SEDE,,SITIO,DA EDNA,,,,,,,-20.14698497222222,-44.32216830555556,896.0,BRUMADINHO,3,35460000
31,9006,15,0,2,RODOVIA,,FERNAO DIAS,526.0,KM,CHALE,,SITIO,,,,,,,,-20.147729972222223,-44.32296497222222,852.0,BRUMADINHO,3,35460000
31,9006,15,0,2,RODOVIA,,FERNAO DIAS,,SN,,,,,,,,,,,-20.159989999999997,-44.338955000000006,841.0,VELOSO,3,35460000
31,9006,15,0,2,RUA,,B,400.0,,,,,,,,,,,,-20.131378333333334,-44.308335,,VALE DO INGA,3,35460000
31,9006,15,0,2,RUA,,TRES,,SN,,,,,,,,,,,-20.128443305555557,-44.32040997222222,,VALE DO INGA,3,35460000
31,9006,15,0,2,RUA,,TRES,,SN,,,,,,,,,,,-20.136678305555556,-44.316264999999994,,VALE DO INGA,3,35460000
31,9006,15,0,2,RUA,,TRES,,SN,,,,,,,,,,,-20.123383333333333,-44.319159972222224,,VALE DO INGA,3,35460000
31,9006,15,0,2,VALE,,INGA,,SN,CASA,,,,,,,,,,-20.135424999999998,-44.32085163888889,,VALE INGA,3,35460000
31,9006,15,0,2,RUA,,E,430.0,,CASA,,,,,,,,,,-20.13094163888889,-44.30985333333333,986.0,VALE INGA,3,35460000
31,9006,25,0,2,ESTRADA,,BEIRA LINHA,,SN,,,,,,,,,,,-20.23626,-44.091165000000004,784.0,CORONEL EURICO,3,35460000
31,9006,25,0,2,ESTRADA,,GOMES PARA TAQUARACU,,SN,,,,,,,,,,,-20.297714972222224,-44.044068305555555,837.0,TAQUARACU,3,35460000
31,9006,25,0,2,ESTRADA,,GOMES PARA TAQUARACU,,SN,,,,,,,,,,,-20.29764,-44.04946997222222,840.0,TAQUARACU,3,35460000
31,9006,25,0,2,ESTRADA,,MARINHOS MOEDA,,SN,,,,,,,,,,,-20.286548333333336,-44.074418333333334,831.0,SAPE,3,35460000
31,9006,25,0,2,ESTRADA,,MARINHOS PARA ARANHA,13.0,KM,,,,,,,,,,,-20.251805,-44.08470663888889,809.0,MARINHOS,3,35460000
31,9006,25,0,2,ESTRADA,,MARINHOS PARA ARANHA,,SN,,,,,,,,,,,-20.260474972222223,-44.081788305555555,820.0,MARINHOS,3,35460000
31,9006,25,0,2,ESTRADA,,MARINHOS PARA ARANHA,,SN,,,,,,,,,,,-20.257453333333334,-44.07989830555556,820.0,MARINHOS,3,35460000
31,9006,25,0,2,ESTRADA,,MARINHOS PARA ARANHA,16.0,,,,,,,,,,,,-20.244228333333336,-44.08450833333334,823.0,CORONEL EURICO,3,35460000
31,9006,25,0,2,ESTRADA,,MARINHOS PARA ARANHA,12.0,KM,,,,,,,,,,,-20.245551666666668,-44.08800163888889,817.0,MARINHOS,3,35460000
31,9006,25,0,2,ESTRADA,,MARINHOS PARA ARANHA,,SN,,,,,,,,,,,-20.251403333333332,-44.086315,821.0,MARINHOS,3,35460000
31,9006,25,0,2,ESTRADA,,MARTINS PARA LIMEIRA,,SN,,,,,,,,,,,-20.268976666666667,-44.03718997222222,844.0,MARTINS,3,35460000
31,9006,25,0,2,ESTRADA,,MARTINS PARA LIMEIRA,,SN,,,,,,,,,,,-20.27309,-44.03413,850.0,MARTINS,3,35460000
31,9006,25,0,2,ESTRADA,,MARTINS PARA PADRE ANTONIO,,SN,,,,,,,,,,,-20.25840663888889,-44.02749333333333,878.0,MARTINS,3,35460000
31,9006,25,0,2,ESTRADA,,PRINCIPAL DE ARANHA PARA MARINHOS,,SN,,,,,,,,,,,-20.242509972222223,-44.08079,814.0,MARINHOS,3,35460000
31,9006,25,0,2,ESTRADA,,RIBEIRAO A FAZENDA MARTINS,,SN,,,,,,,,,,,-20.252633305555555,-44.05241997222222,817.0,MARTINS,3,35460000
31,9006,25,0,2,ESTRADA,,RIBEIRAO A FAZENDA MARTINS,,SN,,,,,,,,,,,-20.26372497222222,-44.04038497222222,833.0,MARTINS,3,35460000
31,9006,25,0,2,ESTRADA,,RIBEIRAO AO TREVO DE MARINHOS,,SN,,,,,,,,,,,-20.247991666666667,-44.071313333333336,826.0,RIBEIRAO,3,35460000
31,9006,25,0,2,ESTRADA,,RIBEIRAO AO TREVO DE MARINHOS,,SN,,,,,,,,,,,-20.246043333333333,-44.075854972222224,809.0,RIBEIRAO,3,35460000
31,9006,25,0,2,ESTRADA,,RIBEIRAO AO TREVO DE MARINHOS,,SN,,,,,,,,,,,-20.251561666666667,-44.06690833333334,831.0,RIBEIRAO,3,35460000
31,9006,25,0,2,ESTRADA,,RIBEIRAO PARA MARTINS,,SN,,,,,,,,,,,-20.25684163888889,-44.042138305555554,834.0,MARTINS,3,35460000
31,9006,25,0,2,ESTRADA,,SAPE A RIBEIRAO,,SN,,,,,,,,,,,-20.28172,-44.07119330555556,828.0,SAPE,3,35460000
